timestamp,pid,name,execution_time
2025-08-12 12:27:48,13152,svchost.exe,"3 days, 18:11:04.204918"
2025-08-12 12:27:48,13344,svchost.exe,"1 day, 5:44:56.117913"
2025-08-12 12:27:48,13592,conhost.exe,0:00:09.198146
2025-08-12 12:27:48,13684,svchost.exe,"3 days, 18:12:19.305348"
2025-08-12 12:27:48,13776,Code.exe,0:12:51.021097
2025-08-12 12:27:48,13968,powershell.exe,0:12:47.534500
2025-08-12 12:27:48,13972,msedge.exe,0:01:17.233934
2025-08-12 12:27:48,14004,backgroundTaskHost.exe,"2 days, 1:53:34.225231"
2025-08-12 12:27:48,14012,msedge.exe,0:03:16.811892
2025-08-12 12:27:48,14072,powershell.exe,0:12:46.102011
2025-08-12 12:27:48,14292,FileSyncHelper.exe,"2 days, 5:55:41.925739"
2025-08-12 12:27:48,14344,msedgewebview2.exe,"3 days, 18:11:28.157930"
2025-08-12 12:27:48,14456,python.exe,0:00:50.909725
2025-08-12 12:27:48,14524,ShellExperienceHost.exe,"3 days, 18:12:10.396303"
2025-08-12 12:27:48,14628,RuntimeBroker.exe,"3 days, 18:12:09.985977"
2025-08-12 12:27:48,14776,AppVShNotify.exe,"2 days, 3:01:38.808229"
2025-08-12 12:27:48,14900,conhost.exe,0:12:48.385902
2025-08-12 12:27:48,14968,svchost.exe,"3 days, 17:02:01.946063"
2025-08-12 12:27:48,15028,CrossDeviceService.exe,"3 days, 18:12:05.961510"
2025-08-12 12:27:48,15036,ShellHost.exe,14:11:13.527503
2025-08-12 12:27:48,15156,RuntimeBroker.exe,"3 days, 18:12:04.823423"
2025-08-12 12:27:48,15196,svchost.exe,"3 days, 18:12:04.618819"
2025-08-12 12:27:48,15276,Code.exe,0:12:53.402540
2025-08-12 12:27:48,15320,RtkAudUService64.exe,"3 days, 18:12:03.331361"
2025-08-12 12:27:48,15324,msedgewebview2.exe,"3 days, 18:11:28.123631"
2025-08-12 12:27:48,15364,conhost.exe,0:12:46.620351
2025-08-12 12:27:48,15564,conhost.exe,0:12:47.525787
2025-08-12 12:27:48,15616,AppActions.exe,"3 days, 18:02:32.545849"
2025-08-12 12:27:48,15688,smartscreen.exe,4:15:27.693265
2025-08-12 12:27:48,15752,svchost.exe,"3 days, 18:10:48.584555"
2025-08-12 12:27:48,15828,audiodg.exe,13:30:28.068742
2025-08-12 12:27:48,16008,svchost.exe,"3 days, 18:10:47.831816"
2025-08-12 12:27:48,16080,svchost.exe,"3 days, 18:10:47.682877"
2025-08-12 12:27:48,16184,svchost.exe,"3 days, 18:10:47.533054"
2025-08-12 12:27:48,16276,SearchFilterHost.exe,0:03:27.745336
2025-08-12 12:27:48,16400,Code.exe,0:12:53.545060
2025-08-12 12:27:48,16564,powershell.exe,0:12:45.151342
2025-08-12 12:27:48,16568,WmiPrvSE.exe,0:00:15.834186
2025-08-12 12:27:48,16604,msedge.exe,0:11:14.786613
2025-08-12 12:27:48,16756,svchost.exe,"1 day, 2:48:43.426039"
2025-08-12 12:27:48,16792,backgroundTaskHost.exe,0:03:43.100912
2025-08-12 12:27:48,17088,WmiPrvSE.exe,0:04:16.525960
2025-08-12 12:27:48,17216,python.exe,0:00:08.600218
2025-08-12 12:27:48,17364,SDXHelper.exe,"1 day, 14:49:17.961503"
2025-08-12 12:27:48,17452,Code.exe,0:12:54.187388
2025-08-12 12:27:48,17460,powershell.exe,0:00:09.055993
2025-08-12 12:27:48,17508,svchost.exe,13:26:08.531749
2025-08-12 12:27:48,17716,powershell.exe,0:12:45.411523
2025-08-12 12:27:48,17808,svchost.exe,4:42:48.394531
2025-08-12 12:27:48,17852,msedge.exe,0:00:01.972167
2025-08-12 12:27:48,17916,msedge.exe,0:11:14.905590
2025-08-12 12:27:48,18000,msedge.exe,0:01:53.046663
2025-08-12 12:27:48,18032,powershell.exe,0:12:46.928150
2025-08-12 12:27:48,18080,ms-teamsupdate.exe,0:00:17.975261
2025-08-12 12:27:48,18296,backgroundTaskHost.exe,0:00:17.869010
2025-08-12 12:27:48,18484,conhost.exe,0:12:46.922224
2025-08-12 12:27:48,18492,powershell.exe,0:12:46.696276
2025-08-12 12:27:48,18596,msedge.exe,0:01:20.120052
2025-08-12 12:27:48,18688,msedge.exe,0:04:59.168103
2025-08-12 12:27:48,18792,powershell.exe,0:12:47.887462
2025-08-12 12:27:48,19000,backgroundTaskHost.exe,"1 day, 2:59:51.534275"
2025-08-12 12:27:48,19056,backgroundTaskHost.exe,0:00:17.967393
2025-08-12 12:27:48,19104,Code.exe,0:12:50.796724
2025-08-12 12:27:48,19116,svchost.exe,12:40:16.732774
2025-08-12 12:27:48,19160,svchost.exe,"1 day, 5:00:09.614161"
2025-08-12 12:27:48,19312,conhost.exe,0:12:45.664163
2025-08-12 12:27:48,19380,SnippingTool.exe,0:00:34.265456
2025-08-12 12:27:48,19544,backgroundTaskHost.exe,0:00:17.967517
2025-08-12 12:27:48,19984,conhost.exe,0:02:38.966751
2025-08-12 12:27:48,20512,RuntimeBroker.exe,0:00:17.778435
2025-08-12 12:27:48,20692,WindowsTerminal.exe,0:00:50.746166
2025-08-12 12:27:48,20960,svchost.exe,0:00:15.765607
2025-08-12 12:27:48,21040,conhost.exe,0:00:50.888516
2025-08-12 12:27:48,21296,msedge.exe,0:03:18.483580
