timestamp,pid,name,execution_time
2025-07-27 13:41:30,4168,DAX3API.exe,7:12:09.341123
2025-07-27 13:41:30,4176,jhi_service.exe,7:12:09.340909
2025-07-27 13:41:30,4188,LITSSvc.exe,7:12:09.329876
2025-07-27 13:41:30,4204,SmartStandby.exe,7:12:09.329135
2025-07-27 13:41:30,4224,ShellExperienceHost.exe,7:11:42.174301
2025-07-27 13:41:30,4228,esif_uf.exe,7:12:09.326441
2025-07-27 13:41:30,4236,svchost.exe,7:12:09.320843
2025-07-27 13:41:30,4268,IntelAudioService.exe,7:12:09.312791
2025-07-27 13:41:30,4280,svchost.exe,7:12:09.309634
2025-07-27 13:41:30,4360,svchost.exe,3:04:43.697848
2025-07-27 13:41:30,4472,MpDefenderCoreService.exe,7:12:09.257593
2025-07-27 13:41:30,4520,RtkAudUService64.exe,7:12:09.233581
2025-07-27 13:41:30,4536,msedge.exe,1:56:20.229006
2025-07-27 13:41:30,4576,SynRpcServer.exe,7:12:09.212279
2025-07-27 13:41:30,4584,ThunderboltService.exe,7:12:09.212254
2025-07-27 13:41:30,4684,TbtP2pShortcutService.exe,7:12:09.181915
2025-07-27 13:41:30,4712,svchost.exe,7:12:09.168633
2025-07-27 13:41:30,4720,MsMpEng.exe,7:12:09.165919
2025-07-27 13:41:30,4744,svchost.exe,7:12:09.162747
2025-07-27 13:41:30,4752,WMIRegistrationService.exe,7:12:09.159179
2025-07-27 13:41:30,4800,svchost.exe,7:12:09.134710
2025-07-27 13:41:30,4848,svchost.exe,7:12:09.112554
2025-07-27 13:41:30,5040,svchost.exe,7:12:09.061786
2025-07-27 13:41:30,5532,tphkload.exe,7:12:08.883508
2025-07-27 13:41:30,5576,msedge.exe,7:07:03.316463
2025-07-27 13:41:30,5632,msedge.exe,1:23:14.704287
2025-07-27 13:41:30,5680,Code.exe,2:51:10.564237
2025-07-27 13:41:30,5884,svchost.exe,7:12:08.712119
2025-07-27 13:41:30,6036,RtkAudUService64.exe,7:11:32.730455
2025-07-27 13:41:30,6140,teraboxwebservice.exe,7:11:42.927930
2025-07-27 13:41:30,6252,svchost.exe,7:12:07.392377
2025-07-27 13:41:30,6304,ShellHost.exe,2:19:17.240020
2025-07-27 13:41:30,6324,FileCoAuth.exe,7:10:19.061541
2025-07-27 13:41:30,6332,svchost.exe,3:04:43.701066
2025-07-27 13:41:30,6408,msedge.exe,4:17:51.006650
2025-07-27 13:41:30,6492,msedge.exe,1:00:59.263339
2025-07-27 13:41:30,6520,TextInputHost.exe,7:11:51.036830
2025-07-27 13:41:30,6592,wlanext.exe,7:12:07.227458
2025-07-27 13:41:30,6764,AggregatorHost.exe,7:12:07.057796
2025-07-27 13:41:30,6776,svchost.exe,7:12:07.055476
2025-07-27 13:41:30,6808,NisSrv.exe,7:11:56.318244
2025-07-27 13:41:30,6836,WidgetService.exe,7:12:00.102971
2025-07-27 13:41:30,6860,AppVShNotify.exe,4:05:32.609475
2025-07-27 13:41:30,6872,msedge.exe,4:16:03.135896
2025-07-27 13:41:30,6952,Photos.exe,3:27:46.881843
2025-07-27 13:41:30,7024,svchost.exe,7:12:03.820927
2025-07-27 13:41:30,7036,OfficeClickToRun.exe,4:06:06.531242
2025-07-27 13:41:30,7160,msedge.exe,1:00:58.246805
2025-07-27 13:41:30,7172,dptf_helper.exe,7:12:03.500395
2025-07-27 13:41:30,7240,sihost.exe,7:12:03.372903
2025-07-27 13:41:30,7296,tposd.exe,7:12:03.339557
2025-07-27 13:41:30,7312,svchost.exe,7:12:03.337848
2025-07-27 13:41:30,7328,igfxEM.exe,7:12:03.331853
2025-07-27 13:41:30,7376,svchost.exe,7:12:03.316543
2025-07-27 13:41:30,7420,msedge.exe,1:00:59.465825
2025-07-27 13:41:30,7432,svchost.exe,7:12:03.290389
2025-07-27 13:41:30,7468,pet.exe,4:07:45.979454
2025-07-27 13:41:30,7512,SearchProtocolHost.exe,0:01:15.045532
2025-07-27 13:41:30,7524,svchost.exe,7:12:03.262175
2025-07-27 13:41:30,7572,PowerMgr.exe,7:12:03.249161
2025-07-27 13:41:30,7580,taskhostw.exe,7:12:03.248942
2025-07-27 13:41:30,7604,shtctky.exe,7:12:03.239675
2025-07-27 13:41:30,7612,msedgewebview2.exe,7:11:58.914039
2025-07-27 13:41:30,7752,svchost.exe,7:12:03.196763
2025-07-27 13:41:30,7768,msedge.exe,7:07:03.373681
2025-07-27 13:41:30,7800,svchost.exe,7:12:01.482086
2025-07-27 13:41:30,8052,Code.exe,4:07:49.795977
2025-07-27 13:41:30,8068,explorer.exe,7:12:02.968667
2025-07-27 13:41:30,8100,svchost.exe,7:12:02.772976
2025-07-27 13:41:30,8144,conhost.exe,3:44:46.853740
2025-07-27 13:41:30,8172,msedge.exe,0:59:24.440391
2025-07-27 13:41:30,8208,svchost.exe,7:12:01.398423
2025-07-27 13:41:30,8268,CrossDeviceResume.exe,7:12:02.675444
2025-07-27 13:41:30,8284,msedge.exe,1:00:57.852434
2025-07-27 13:41:30,8328,DAX3API.exe,7:12:02.639931
2025-07-27 13:41:30,8516,Code.exe,4:07:49.391483
2025-07-27 13:41:30,8780,powershell.exe,3:10:02.210164
2025-07-27 13:41:30,8892,msedge.exe,1:00:58.320491
2025-07-27 13:41:30,8932,msedge.exe,0:59:38.675999
2025-07-27 13:41:30,9068,svchost.exe,3:32:23.784363
2025-07-27 13:41:30,9112,msedge.exe,1:00:58.725674
2025-07-27 13:41:30,9212,svchost.exe,3:04:43.331509
2025-07-27 13:41:30,9432,svchost.exe,3:04:43.703669
2025-07-27 13:41:30,9436,svchost.exe,5:49:56.235272
2025-07-27 13:41:30,9460,Code.exe,4:07:44.108086
2025-07-27 13:41:30,9476,svchost.exe,4:18:28.859170
2025-07-27 13:41:30,9504,StartMenuExperienceHost.exe,7:12:01.002483
2025-07-27 13:41:30,9512,SearchHost.exe,7:12:01.001487
2025-07-27 13:41:30,9624,SearchIndexer.exe,4:04:32.650938
2025-07-27 13:41:30,9696,Widgets.exe,7:12:00.747953
2025-07-27 13:41:30,9736,RuntimeBroker.exe,7:12:00.692254
2025-07-27 13:41:30,9756,svchost.exe,7:12:00.687587
2025-07-27 13:41:30,9788,svchost.exe,5:58:55.227398
2025-07-27 13:41:30,9844,Code.exe,4:07:48.196341
2025-07-27 13:41:30,9936,svchost.exe,7:12:00.593942
2025-07-27 13:41:30,9956,msedge.exe,0:59:25.750452
2025-07-27 13:41:30,10032,UserOOBEBroker.exe,7:12:00.480150
2025-07-27 13:41:30,10060,Code.exe,4:07:49.694877
2025-07-27 13:41:30,10160,RtkAudUService64.exe,7:12:00.340211
2025-07-27 13:41:30,10216,msedge.exe,7:07:03.241298
2025-07-27 13:41:30,10348,RuntimeBroker.exe,4:17:50.927360
2025-07-27 13:41:30,10408,PhoneExperienceHost.exe,7:11:55.102652
2025-07-27 13:41:30,10420,SynTPEnh.exe,7:11:59.614016
2025-07-27 13:41:30,10440,Code.exe,4:07:47.453147
2025-07-27 13:41:30,10516,msedgewebview2.exe,7:11:59.493007
2025-07-27 13:41:30,10612,msedgewebview2.exe,7:11:59.330849
2025-07-27 13:41:30,10804,powershell.exe,4:07:46.655303
2025-07-27 13:41:30,10984,msedgewebview2.exe,7:11:59.060911
2025-07-27 13:41:30,11016,msedgewebview2.exe,7:11:59.048897
2025-07-27 13:41:30,11072,msedgewebview2.exe,7:11:58.822641
2025-07-27 13:41:30,11256,conhost.exe,4:07:45.970433
2025-07-27 13:41:30,11460,ctfmon.exe,7:11:58.460756
2025-07-27 13:41:30,11668,msedge.exe,4:18:20.976853
2025-07-27 13:41:30,11756,msedge.exe,1:00:58.139668
2025-07-27 13:41:30,11892,msedge.exe,1:01:09.548996
2025-07-27 13:41:30,11916,SecurityHealthService.exe,7:11:49.083236
2025-07-27 13:41:30,11948,SynTPHelper.exe,7:11:57.639723
2025-07-27 13:41:30,12020,svchost.exe,7:10:05.762562
2025-07-27 13:41:30,12064,SystemSettings.exe,5:58:56.856436
2025-07-27 13:41:30,12076,svchost.exe,7:11:57.039553
2025-07-27 13:41:30,12156,msedge.exe,1:00:58.340964
2025-07-27 13:41:30,12264,SecurityHealthSystray.exe,7:11:49.100446
2025-07-27 13:41:30,12304,ai.exe,1:16:28.356614
2025-07-27 13:41:30,12344,Microsoft.SharePoint.exe,7:00:30.564799
2025-07-27 13:41:30,12468,Code.exe,4:07:49.666176
2025-07-27 13:41:30,12584,Code.exe,4:07:48.096011
2025-07-27 13:41:30,12616,CrossDeviceService.exe,7:11:33.915859
2025-07-27 13:41:30,12872,msedge.exe,1:00:58.554794
2025-07-27 13:41:30,12904,msedge.exe,1:23:10.715341
2025-07-27 13:41:30,13328,FileSyncHelper.exe,7:11:44.415276
2025-07-27 13:41:30,13404,OneDrive.exe,7:11:47.796837
2025-07-27 13:41:30,13412,msedge.exe,1:00:59.450244
2025-07-27 13:41:30,13540,msedge.exe,1:56:20.186515
2025-07-27 13:41:30,13552,conhost.exe,3:10:02.305333
2025-07-27 13:41:30,13572,svchost.exe,7:11:46.995390
2025-07-27 13:41:30,13648,msedgewebview2.exe,7:10:58.128480
2025-07-27 13:41:30,14068,msedge.exe,1:00:56.580671
2025-07-27 13:41:30,14072,ApplicationFrameHost.exe,7:04:21.741751
2025-07-27 13:41:30,14084,Copilot.exe,7:11:40.802693
2025-07-27 13:41:30,14124,RuntimeBroker.exe,7:11:41.842720
